RepJackyRosen,b'Congrats to @BGCSNV @NevadaHANDLV @LSSNV89101 for working together to create an innovative environment in the Boulder Highway Collaborative Service Campus. I look forward to seeing the positive results this campus yields for Nevadans. https://t.co/yolMzmbwul',Democrat
RepAlLawsonJr,"b'Looking forward to speaking on the House Floor tonight about #EmancipationDay. Last weekend, I participated in several great community events that commemorated May 20 and the end of #slavery in #Florida. #EmancipationProclamation https://t.co/RR7Q1woxQE'",Democrat
RepAlLawsonJr,"b'Join me Tues, May 29 at 6:30PM at #Florida State College at #Jacksonville for a community town hall. I would love to hear from you &amp; address your concerns on federal issues. There will be reps on hand from several agencies to provide additional assistance. https://t.co/R6oZdMoUE9'",Democrat
RepAlLawsonJr,"b'Join me Tues, May 29 at 6:30PM at #Florida State College at #Jacksonville for a community town hall. I would love to hear &amp; address your concerns regarding federal issues. There will be reps on hand from several agencies to provide additional assistance. https://t.co/R6oZdMoUE9'",Democrat
RepAlLawsonJr,"b'Excited to announce Christian Cochran will serve as the #WoundedWarrior fellow for my #Jacksonville office. As a #veteran, Christian has first-hand knowledge of the needs of our servicemen &amp; women. His military experience will prove to be a strong asset to our staff. https://t.co/K4WrrjwjQZ'",Democrat
RepAlLawsonJr,"b""The news out of Texas is heartbreaking.  I pray for all everyone affected by today\xe2\x80\x99s Santa Fe High School  shooting. This is our country's third school shooting in seven days and 22nd this year. Congress and @POTUS must do more to protect our children.""",Democrat
RepAlLawsonJr,"b""I am proud to have put a stop towards the #GOPFarmBill, that would've put thousands of Floridians at risk of losing essential social safety net programs! https://t.co/XM9F4emxpe""",Democrat
RepAlLawsonJr,"b'On International Day Against Homophobia, Transphobia, and Biphobia, I stand in support of #LGBTQ communities in the U.S. and around the world, and reaffirm my fight against hate and discrimination. #IDAHOT https://t.co/0gqbiDNNRs'",Democrat
RepAlLawsonJr,"b'House Republicans say the #GOPFarmBill doesn\xe2\x80\x99t kick a single person off #SNAP. That\xe2\x80\x99s not true. 400,000 households will lose benefits and 265,000 kids will lose access to free school meals.  #ProtectSNAP'",Democrat
RepAlLawsonJr,"b'The Future Won\xe2\x80\x99t Wait. Neither can we. It\xe2\x80\x99s #TimeToBuild. We need to modernize America\xe2\x80\x99s infrastructure, create an infrastructure bank, incentivize rebuilding communities of need, and encourage innovation and reform. #InfrastructureWeek'",Democrat
RepAlLawsonJr,b'@gmitter @ActionNewsJax \n@wjxt4 @FCN2go\nhttps://t.co/EYaReX12kl',Democrat
RepAlLawsonJr,b'I just published \xe2\x80\x9cFSU v Boise game a huge win for Jacksonville\xe2\x80\x9d https://t.co/iT4rRbgUAo',Democrat
RepAlLawsonJr,"b'As we stand together as one Nation, under God, I would like to extend my heartfelt wishes to the Muslim community as we prepare to celebrate #Ramadan. I pray you find inner strength, spiritual growth and inspiration from others during this holy month. https://t.co/Jp48Gxs8wB'",Democrat
RepAlLawsonJr,"b""My heart goes out to the family, colleagues &amp; loved ones of the Jacksonville police officer who passed away in this morning's crash. This tragedy reminds us of the sacrifices made by those who work to protect us. I extend my condolences &amp; will pray for the Jacksonville community.""",Democrat
RepAlLawsonJr,b'Providing remunerations for the survivors and descendants of the #Rosewood Massacre was one of the greatest pieces of legislation I fought for during my time in the #Florida Legislature. #FL  https://t.co/mgaKUJX093 #FlaPol',Democrat
RepAlLawsonJr,"b""On Mother's Day, we celebrate those who are the first to welcome us into the world. #Mothers are our first role models &amp; earliest motivators. You deserve our unwavering support -- at home, work, stateside &amp; abroad. Today, I celebrate you &amp; wish you the best #MothersDay possible. https://t.co/EGNtlES6wK""",Democrat
RepAlLawsonJr,"b'Happy to support the @JTAFLA Passenger Ferry Grant, &amp; help to secure $3,356,900 from the @USDOT. The funds will be used to make improvements to the St. Johns River Ferry, including providing critical elements related to public safety. #FL05 #Jacksonville https://t.co/Zut96Dt579'",Democrat
RepAlLawsonJr,"b""#Tallahassee\xe2\x80\x99s Southside Farmers Market will be a great resource for residents in the area. Today's grand opening will offer locally grown vegetables, fruits, eggs &amp; seafood, &amp; feature a cooking demo by @UF_IFAS. For more info, visit https://t.co/5N677FCXQU #FoodInsecurity #FL05""",Democrat
RepAlLawsonJr,"b""It's heartbreaking what the Bakers have gone through since the passing of their daughter, Shanique. I was told she was a bright young woman w/an amazing spirit. I'm glad my office has been able to provide support to the family. Keep them in your prayers https://t.co/BSsjGvf7Hw""",Democrat
RepAlLawsonJr,"b'Congratulations to @DuvalSchools #StantonPrep freshman Jaylen Thomas, the winner of #Florida\xe2\x80\x99s Fifth Congressional District #Art Competition. Thomas\xe2\x80\x99 #artwork will be displayed in the U.S. Capitol for one year. #Jacksonville https://t.co/pKtUfloAkj'",Democrat
RepAlLawsonJr,"b""It was a great morning at #FarmShare in #Quincy. We were able to feed several families through today's activities. We must be our brother\xe2\x80\x99s keeper and look out for our neighbors in times like this. I am glad I was able to be a part of such a great event for our community. #FL05 https://t.co/8gh1dchRUO""",Democrat
RepAlLawsonJr,"b'""Freedom is not free. And that is what has driven me ever since I was a child."" - Activist John Due\n\nCongratulations to Mr. Due for being inducted into the Florida Civil Rights Hall of Fame. #FL05 #GadsdenCounty https://t.co/iHraqvnZgK'",Democrat
RepAlLawsonJr,"b""This morning's 67th Annual National Day of Prayer event at #Jacksonville City Hall was very inspiring. Thank you, Rev. Corley and Dr. Newbill, for allowing me to pray for our nation with you today. #Pray4Unity #NationalDayOfPrayer https://t.co/QcdxYwx0F1""",Democrat
RepAlLawsonJr,"b'It was great to finally meet you, Taylor! https://t.co/7LUoV1Zp77'",Democrat
RepAlLawsonJr,"b'New Town Pharmacy in #Jacksonville serves as a vital resource to the undeserved community. The pharmacy offers free delivery service for customers in #Duval. Thank you, Dr. Albert Chester, for ensuring residents of #FL05 have efficient healthcare access. #SmallBusinessWeek #FAMU https://t.co/IJAeE5dwqG'",Democrat
RepAlLawsonJr,"b""May is National Military Appreciation Month, a time to honor the outstanding service of the brave men and women of the United States military. It is through our veterans' valiant efforts that our democracy lives on. https://t.co/g0SKVEScFc""",Democrat
RepAlLawsonJr,"b'I\xe2\x80\x99m proud to voice my support for small businesses as we celebrate their contributions to our neighborhoods. Today, we recognize Kountry Korner in #LakeCity. This Marion Ave diner serves breakfast, lunch &amp; dinner to patrons each week. Thanks, Ms. Dixon. #FL05  #SmallBusinessWeek https://t.co/yvLFQoIyiv'",Democrat
RepAlLawsonJr,"b""There's nothing small about the impact of #SmallBiz on the American economy. The family owned &amp; operated Economy Drug Store in #Tallahassee has been a staple in Frenchtown for more than 60 years. Thank you, Alexis Roberts McMillan &amp; Geraldine Roberts #SmallBusinessWeek #FL05 https://t.co/Ri1nWkIcZA""",Democrat
RepAlLawsonJr,b'https://t.co/HpOF0FZv2v',Democrat
RepAlLawsonJr,"b""I was humbled to stand with the #Florida delegation for a moment of silence in honor of Sergeant Noel Ramirez &amp; Deputy Taylor Lindsey of the Gilchrist County Sheriff's Office. These officers will be remembered for their bravery &amp; service to the community. https://t.co/4bb1QxycKy""",Democrat
RepAlLawsonJr,"b'The #Flint water crisis should be a wake-up call: lead poisoning is a real danger that must be taken seriously. Four years after Flint, Congress must do more to ensure clean drinking water. #DontForgetFlint https://t.co/PnKK4h3O6b'",Democrat
RepAlLawsonJr,"b""Great meeting President @EmmanuelMacron during today's joint meeting of Congress. https://t.co/JUIvlGtqhN""",Democrat
RepAlLawsonJr,"b'Congrats to my #Military Academy nominee, Alexander Sobeski, for his appointment to the @WestPoint_USMA. The #Tallahassee, #FL native holds a 4.1 GPA. Alexander is a bright young man set to serve our nation well. I look forward to seeing what the future holds for him. #FL05 https://t.co/EzaeZBA9PN'",Democrat
RepAlLawsonJr,"b'#OTD: Eight years ago, the #DeepwaterDisaster spill unleashed five million barrels of oil into the Gulf of Mexico \xe2\x80\x93 killing 11 people and destroying the habitats of thousands of species. #DeepwaterHorizon https://t.co/aFIHKSu66s'",Democrat
RepAlLawsonJr,b'I urge Republicans to work with Democrats to negotiate a compromise #FarmBill that does not weaken our ability to fight hunger or support farmers. #ProtectSNAP',Democrat
RepAlLawsonJr,"b'Moreover, this #FarmBill fails to invest in rural development and bioenergy programs, and undermines conservation  efforts.'",Democrat
RepAlLawsonJr,b'I am disappointed that House Republicans have chosen to mark up a partisan  #FarmBill that includes severe cuts to nutrition assistance for  Americans in need.',Democrat
RepAlLawsonJr,"b'Nearly 41 million #Americans struggle to put food on the table each day, including five million seniors. Because of their lack of income, many of our seniors are often faced with the frightening decision of whether to purchase food or medicine. https://t.co/LDYadgeq4a'",Democrat
RepAlLawsonJr,"b'The GOP House #FarmBill guts nearly $20 billion from #SNAP-- our nation\xe2\x80\x99s most important and effective anti-hunger program. This could ultimately result in higher levels of hunger &amp; poverty, worse health and other negative outcomes. We must #ProtectSNAP https://t.co/4LKMUQRtqW'",Democrat
RepAlLawsonJr,"b""As the prices of prescription drugs, gas and health insurance skyrocket, the #GOPTaxScam isn\xe2\x80\x99t helping #Florida's workers afford these rising expenses. Instead, the top 5 percent of earners in our state receive 74 percent of tax breaks. #TaxDay https://t.co/IoW7AAKpQE""",Democrat
RepEspaillat,b'Photos from today\xe2\x80\x99s reception in Washington DC honoring Jose Pena Gomez. Thank you to everyone who attended today\xe2\x80\x99s events hosted by @RepEspaillat https://t.co/Q9Mch3mxnb',Democrat
RepEspaillat,b'Thank you @RepJeffries for joining the celebration of Jose Pena Gomez and his legacy of leadership in #CivilRights and efforts to strengthen relations between the #DominicanRepublic and the United States. https://t.co/AQNUdq5yD7',Democrat
RepEspaillat,b'Watch video from today\xe2\x80\x99s event hosted by @RepEspaillat honoring Jose Pena Gomez in the U.S. Capitol. https://t.co/RbXg11lWr5',Democrat
RepEspaillat,"b'Betsy DeVos is ""ignorant"" about schools\' power to report undocumented immigrants, civil rights groups say  https://t.co/Jc2edYnThV'",Democrat
RepEspaillat,b'@ACLU blasts DeVos for telling schools to report undocumented students https://t.co/2IbWillMST',Democrat
RepEspaillat,b'It\xe2\x80\x99s time we help hard working Americans get out from the mountain of debt they are under. #StudentsOverSpecialInterests https://t.co/cLabJI4Ul7',Democrat
RepEspaillat,b'The #StudentsOverSpecialInterests Act would provide financial relief to nearly 43 million student loan borrowers who have been weighed down by debt for far too long.',Democrat
RepEspaillat,"b'The #StudentsOverSpecialInterests Act will repeal the GOP\xe2\x80\x99s corporate giveaways, instead cancelling out student debt across the country. https://t.co/9JZYLg21tc'",Democrat
RepEspaillat,"b'Last year, the @GOP cost taxpayers $1.9 trillion in corporate giveaways. Today, student loan debt is $1.38 trillion... and growing. I\xe2\x80\x99m a proud cosponsor of the #StudentsOverSpecialInterests Act, which repeals the #GOPTaxScam and eliminates student loan debt. https://t.co/EucqXXVQzk'",Democrat
RepEspaillat,b'#ICYMI watch video as @RepEspaillat asks @usedgov Secretary Betsy DeVos About Undocumented Children in Schools @CSPAN https://t.co/Q0S2rO4YSJ https://t.co/ExFoTOZTJ2',Democrat
RepEspaillat,b'Thank you all and welcome to Washington as we honor and celebrate Mayor Jose Pena Gomez and his legacy of leadership in the #DominicanRepublic and #CivilRights https://t.co/y9ZRt8f7m7',Democrat
RepEspaillat,"b'Welcome #NY13 constituents, visitors and guests joining @RepEspaillat today is Washington, DC to honor the life &amp; legacy of former #SantoDomingo Mayor Jose Pena Gomez. https://t.co/IWUY1pgbz9'",Democrat
RepEspaillat,b'The Trump-Pence administration is trying to strip the Health Care Rights Law - a law under the ACA that protects patients against discrimination - turning back the clock on our rights. #PutPatientsFirst https://t.co/hZHU5jzx0T',Democrat
RepEspaillat,"b""I'm proud to join @JuliaBrownley26 to #PutPatientsFirst and reject this reckless proposal from HHS. https://t.co/UuhLVnVQAQ""",Democrat
RepEspaillat,"b""@BetsyDeVosED is unqualified to lead the @usedgov and her statements during yesterday's @edworkforcedems hearing conflicts with the law and could lead to fear and intimidation among immigrant students. #ProtectStudents https://t.co/srQ8UDj4dt""",Democrat
RepEspaillat,"b""If a principal or a teacher finds out that a certain child is undocumented, or his or her family members are undocumented, we MUST do what it takes to ensure the student's safety and protection from @ICEgov  https://t.co/9RfZNGLxcx""",Democrat
RepEspaillat,b'I supported @RobinsonCano when he played with the @Yankees &amp; I will continue my support as he makes his way through this difficult situation and journey back to the stadium. https://t.co/HbBPTVNGoT',Democrat
RepEspaillat,"b""@RobinsonCano suspension is a setback, but I\xe2\x80\x99m confident he'll recover and return. He played an active role within our community, including efforts to rebuild following Hurricane Sandy.""",Democrat
RepEspaillat,b'We encourage the Grievance Committee to continue to review Mr. Schlossberg\xe2\x80\x99s actions and implement disciplinary action or actions as the committee deems necessary. #NoHate #NoHateSpeech https://t.co/HD8hIzVjAU',Democrat
RepEspaillat,"b'It\xe2\x80\x99s been several days... and now it\xe2\x80\x99s too late. Clearly, this is a pattern of behavior #AaronSchlossberg has had over the years. This is simply the first time he got caught. #NotBuyingIt #NoHate #NoHateSpeech #ImBilingual  https://t.co/PIBPmnr5mb'",Democrat
RepEspaillat,"b""@BetsyDeVosED is unfit to lead the Department of Education as she has failed to implement policies that benefit and support all students within our nation's educational system. #DeVosHearing https://t.co/NKHJTV7KnI via @politico""",Democrat
RepEspaillat,"b""WATCH clip of @RepEspaillat at today's @edworkforcedems hearing with @BetsyDeVosED https://t.co/Ep5jcGaNd0""",Democrat
RepEspaillat,b'Education Secretary @BetsyDeVosED eliminated a federal task force that investigated the abuses of for-profit colleges. We must support policies that put the interest of American students over profits. https://t.co/WZ5QZTn9xJ',Democrat
RepEspaillat,b'Protecting the rights of all students means just that. The Department must do all it can to promote equality &amp; strengthen federal protections for #LGBTQ students. https://t.co/OM5C9gF7l6',Democrat
RepEspaillat,"b'The role of racial bias in perpetuating educational inequity \xe2\x80\x93 whether explicit or implicit \xe2\x80\x93 cannot be ignored by the @usedgov.  We must work to realize the promise of educational equity, not the opposite. https://t.co/hp4tMabr3n'",Democrat
